StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6,Q7,Q9,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,n_40hz_rating_1,n_40hz_rating_2,n_40hz_rating_3,n_40hz_rating_4,n_40hz_rating_5,n_40hz_rating_6,n_40hz_rating_7,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,n_info1,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,no_info_40hz_rating_1,no_info_40hz_rating_2,no_info_40hz_rating_3,no_info_40hz_rating_4,no_info_40hz_rating_5,no_info_40hz_rating_6,no_info_40hz_rating_7,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,ps_info2,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,ps_40hz_rating_1,ps_40hz_rating_2,ps_40hz_rating_3,ps_40hz_rating_4,ps_40hz_rating_5,ps_40hz_rating_6,ps_40hz_rating_7,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,ps_brown_warning,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,pb_40Hz_ratings_1,pb_40Hz_ratings_2,pb_40Hz_ratings_3,pb_40Hz_ratings_4,pb_40Hz_ratings_5,pb_40Hz_ratings_6,pb_40Hz_ratings_7,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,pb_brown_info1,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,brown_ratings_1,brown_ratings_2,brown_ratings_3,brown_ratings_4,brown_ratings_5,brown_ratings_6,brown_ratings_7,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,prior_expectancy_NPS_GROUP,prior_expectancy,40hz_expectancy_NPS_GROUP,40hz_expectancy,brown_expectancy_NPS_GROUP,brown_expectancy,post_expectancy_NPS_GROUP,post_expectancy,noise_sensitivity_1,noise_sensitivity_2,noise_sensitivity_3,noise_sensitivity_4,noise_sensitivity_5,gender,age,Q2,Q28,SC0,PROLIFIC_PID
2021-08-02 17:28:44,2021-08-02 17:38:45,0,76.122.105.106,100,601,1,2021-08-02 17:38:46,R_2pYQZUjXZPiTlrK,,,,,33.7837982177734375,-84.44550323486328125,anonymous,EN,1,6102152333c37c7061e99216,2,Bose wired over-era,3,31.517,31.517,32.258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,228.203,0,1,1,1,7,5,3,1,6.515,16.545,17.588,7,"5,7,9",0,0,124.608,0,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,2.643,10.307,12.059,7,1,0,2,7,1,2,2,8,2,2,1,2,2,2,19,Bose wired over-ear,Oranges,0,6102152333c37c7061e99216
2021-08-02 17:28:44,2021-08-02 17:38:46,0,104.32.149.115,100,602,1,2021-08-02 17:38:47,R_DN7u4FJiSV60cHn,,,,,34.006805419921875,-118.2559967041015625,anonymous,EN,1,6103217087c7017449a039d8,2,"apple in ear ",4,37.595,37.595,39.166,1,0,0,139.661,0,7,4,2,3,1,3,1,7.077,45.205,46.056,10,"5,7,9",25.146,33.992,38.641,4,0,0,139.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,1,1,2,0,5.364,21.055,22.024,8,1,5,1,1,2,7,3,10,6,6,6,4,2,2,30,apple in ear,a cut up orange,1,6103217087c7017449a039d8
2021-08-02 17:29:51,2021-08-02 17:38:53,0,107.77.206.43,100,541,1,2021-08-02 17:38:53,R_31AzlkV4jqPcNwN,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,1,60fea0bdfe0857ca834edbdc,2,"Bluetooth ",3,3.301,26.91,28.597,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.647,124.726,136.267,2,1,6,3,5,3,4,1,3.391,21.257,22.91,12,"5,7,9",3.281,31.011,132.954,2,0,0,0,4,4,4,0,1.615,15.227,16.531,11,1,6,1,5,1,5,2,7,4,6,6,5,2,2,24,"Bluetooth ","Orange ",0,60fea0bdfe0857ca834edbdc
2021-08-02 17:27:34,2021-08-02 17:39:04,0,96.33.213.177,100,689,1,2021-08-02 17:39:05,R_2wBMXLNmvGgBpJ9,,,,,36.4727020263671875,-82.48059844970703125,anonymous,EN,1,61037a35f05391cdbec959c3,2,"jlab, wireless, in-eye",4,183.469,183.469,184.379,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.508,0,1,1,1,4,1,3,1,4.321,21.813,23.336,8,0,0,127.993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,3,0,4.052,11.006,13.143,7,2,7,1,6,2,7,3,10,6,5,6,6,2,2,21,"jlab, wireless, in-ear",sliced orange,1,61037a35f05391cdbec959c3
2021-08-02 17:28:07,2021-08-02 17:39:13,0,76.167.201.187,100,665,1,2021-08-02 17:39:14,R_2v07b6lAni2YJTT,,,,,32.8246002197265625,-117.1970977783203125,anonymous,EN,1,60fcbb5379a48a277ed3f090,2,Apple AirPods,4,10.242,36.756,38.543,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.422,13.422,138.871,1,1,3,1,3,2,1,1,25.212,38.872,40.008,8,"5,7,9",3.99,3.99,131.298,1,3,1,0,0,0,0,0,2.554,14.749,16.174,9,1,1,2,8,2,7,3,10,5,4,5,6,3,1,23,Apple Airpods,"One orange, half an orange, and an orange slice.",1,60fcbb5379a48a277ed3f090
2021-08-02 17:26:56,2021-08-02 17:39:56,0,47.184.95.38,100,780,1,2021-08-02 17:39:57,R_1kLk44kQmZBxYFw,,,,,33.238006591796875,-97.1134033203125,anonymous,EN,1,60fd867d6450fcfd6afe0542,2,"tribit xfree tune, wired, over-ear",4,36.882,36.882,41.453,1,0,0,132.857,0,5,2,7,3,3,2,1,3.05,66.65,77.317,14,"5,7,9",12.83,14.568,22.409,3,0,0,128.486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,6,3,4,0,1.815,39.261,44.928,13,1,5,1,6,3,9,1,6,6,6,6,5,2,2,23,"tribit xfree tune, wired, over-ear","oranges, one is sliced open",1,60fd867d6450fcfd6afe0542
2021-08-02 17:29:37,2021-08-02 17:40:27,0,107.126.96.3,100,650,1,2021-08-02 17:40:28,R_3MPEKA3uo7kB9sr,,,,,31.361602783203125,-89.575103759765625,anonymous,EN,1,60ff4221546bdd532d659c0c,2,in-ear wired headphones from brand Betron,4,3.039,60.015,61.478,3,55.773,55.773,130.891,1,1,3,5,1,1,2,1,2.485,20.114,21.939,9,"5,7,9",5.596,14.562,17.085,5,1.971,1.971,126.81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,3,0,1.595,25.509,26.676,11,1,6,1,2,2,7,3,10,5,6,6,6,1,2,22,in-ear headphones from brand Betron,This image shows a whole orange behind a half of an orange and a slice of an orange. Two green leaves covered in water drops are peaking out from behind the oranges.,1,60ff4221546bdd532d659c0c
2021-08-02 17:32:50,2021-08-02 17:41:01,0,99.118.210.69,100,491,1,2021-08-02 17:41:01,R_3njFW0TqxJTOxm0,,,,,33.6815948486328125,-117.8302001953125,anonymous,EN,1,6100915fbd3ccaf834cd5cee,2,apple AirPods,4,4.59,28.186,29.605,3,10.697,10.697,62.796,1,1,2,1,5,2,1,1,11.711,29.701,31.547,7,"5,7,9",15.69,17.231,22.547,3,2.751,2.751,125.755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,6,6,0,3.852,13.417,14.9,7,1,0,1,6,2,7,2,7,4,5,5,5,4,1,35,apple AirPods,It's a picture of orange slices.,1,6100915fbd3ccaf834cd5cee
2021-08-02 17:32:38,2021-08-02 17:41:43,0,172.58.76.103,100,545,1,2021-08-02 17:41:44,R_1eJn2hAUvIYRg1D,,,,,36.1020050048828125,-115.1446990966796875,anonymous,EN,1,610031b9d3470729d3b4a50f,2,airpods,4,1.722,79.18,82.082,5,,,,,,,,,,,,,,,,,,,,,,,,,4.201,4.201,127.356,1,4,3,5,1,1,1,1,0.824,11.819,13.845,12,2.928,80.647,125.849,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,2,0,2.165,14.921,16.126,13,3,9,1,1,1,4,3,9,5,6,6,6,2,2,20,airpods bluetooth,oranges,1,610031b9d3470729d3b4a50f
2021-08-02 17:33:08,2021-08-02 17:42:09,0,72.12.127.173,100,541,1,2021-08-02 17:42:10,R_8i6s7bcsdq94WgV,,,,,30.04510498046875,-99.14170074462890625,anonymous,EN,1,60fd08400ed4ce2c2beacd62,2,Listening through computer speaker,4,31.373,31.373,32.466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",42.016,52.128,135.269,2,1,1,1,4,1,1,1,4.005,12.524,17.569,9,"5,7,9",0,0,122.744,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1.947,8.651,12.079,7,1,6,1,3,2,7,2,8,2,2,5,5,2,2,18,I listened from a computer speaker,Orange,1,60fd08400ed4ce2c2beacd62
2021-08-02 17:32:06,2021-08-02 17:42:19,0,45.21.103.191,100,612,1,2021-08-02 17:42:19,R_24d5KTHXkj84Trv,,,,,40.0325927734375,-82.8798980712890625,anonymous,EN,1,60b596b093cd076f99398e3a,2,"Wired, in ear.",4,11.64,38.772,40.552,6,,,,,,,,,,,,,,,,,,,,,,,,,5.201,5.201,132.448,1,1,1,1,4,4,2,1,5.773,34.389,35.236,16,2.755,128.389,129.354,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,3.639,40.278,41.19,18,1,4,1,1,1,4,1,5,6,5,6,5,2,1,39,"Wired, in ear.","Orange ",1,60b596b093cd076f99398e3a
2021-08-02 17:30:31,2021-08-02 17:42:39,0,24.47.56.81,100,727,1,2021-08-02 17:42:40,R_sT3Tbv9GJ32wD7z,,,,,40.9456939697265625,-74.1826019287109375,anonymous,EN,1,60fcbf0aca44c1b1c5631970,2,"Gumy, wired, in-ear",4,19.231,65.933,66.448,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.138,5.138,133.696,1,1,3,1,8,5,6,1,14.324,34.601,36.652,7,"5,7,9",3.931,3.931,127.076,1,2,0,4,6,3,4,0,5.413,26.676,27.161,8,3,10,3,9,2,8,3,10,6,6,6,6,1,2,26,"gumy, wired, in-ear",An orange,1,60fcbf0aca44c1b1c5631970
2021-08-02 17:33:48,2021-08-02 17:42:46,0,98.194.46.46,100,538,1,2021-08-02 17:42:48,R_UDCiIC2yNqz4qB3,,,,,29.5717926025390625,-95.13050079345703125,anonymous,EN,1,60fe2c2a821130a744743d5c,2,AirPods,4,2.42,24.845,25.945,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",10.834,11.875,135.573,3,2,2,1,5,3,2,1,6.519,18.179,19.95,9,"5,7,9",21.951,154.744,155.14,3,,,,,,,,,,,,,,,,,,,,,3,1,0,2,1,0,0,2.636,15.084,16.385,11,2,7,1,3,1,5,1,6,3,1,2,3,6,2,24,AirPods,a question mark in a blue box. It may be an error?,1,60fe2c2a821130a744743d5c
2021-08-02 17:32:57,2021-08-02 17:42:58,0,35.139.191.141,100,600,1,2021-08-02 17:42:59,R_2P52Bbl0AYQ2sF0,,,,,28.0164031982421875,-81.9553985595703125,anonymous,EN,1,60ff23ed41f1414de8b3856b,2,In-ear,4,27.089,27.089,28.378,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.89,125.89,126.769,1,1,1,1,7,6,2,1,7.092,20.929,22.006,7,"5,7,9",0,0,127.171,0,6,0,0,7,1,2,0,3.338,14.266,14.902,8,1,0,1,4,2,7,2,8,2,3,2,5,6,2,24,"Apple wired in-ear ",Oranges,1,60ff23ed41f1414de8b3856b
2021-08-02 17:34:16,2021-08-02 17:43:01,0,98.209.69.32,100,524,1,2021-08-02 17:43:01,R_1FnOS9gdRZNPvpC,,,,,42.1219024658203125,-85.506103515625,anonymous,EN,1,60fce505fb6667a104748085,2,Apple,4,3.511,26.937,28.687,6,8.701,8.701,132.079,1,1,1,2,4,1,1,1,1.481,22.228,23.553,14,"5,7,9",4.59,30.705,36.807,7,3.425,3.425,125.713,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6,2,0,0,1.51,18.501,20.366,15,2,8,1,3,3,9,1,3,5,6,6,5,3,2,22,Apple (wired),"It’s a really delicious looking orange ",1,60fce505fb6667a104748085
2021-08-02 17:35:57,2021-08-02 17:43:33,0,69.250.244.4,100,455,1,2021-08-02 17:43:33,R_D12M28COY9Scolr,,,,,39.071502685546875,-76.69629669189453125,anonymous,EN,1,60fcced852208b94f9041477,2,Samsung bluetooth,4,33.253,33.253,34.185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,127.622,0,1,1,1,3,3,2,1,5.759,15.585,17.035,9,"5,7,9",0,0,126.126,0,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,0,2.386,8.514,9.664,8,1,0,1,3,1,1,1,4,2,3,3,4,5,2,26,Samsung bluetooth,orange,1,60fcced852208b94f9041477
2021-08-02 17:35:53,2021-08-02 17:43:54,0,98.230.96.56,100,481,1,2021-08-02 17:43:54,R_2330IA0brcXRpYM,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,1,60fcbc6c0c05e2eb27be563c,2,Apple airpods,4,29.026,52.79,54.463,7,,,,,,,,,,,,,,,,,,,,,,,,,2.68,110.641,128.461,3,1,1,1,5,1,1,1,3.716,19.668,21.408,14,2.341,119.324,133.51,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,4,5,0,1.526,11.129,12.843,12,1,3,2,7,2,7,3,9,3,6,4,4,3,2,26,Apple AirPods,"Orange fruit ",1,60fcbc6c0c05e2eb27be563c
2021-08-02 17:36:06,2021-08-02 17:44:37,0,73.41.63.126,100,511,1,2021-08-02 17:44:38,R_1GH7MN1lUUaFXf3,,,,,36.75390625,-119.70849609375,anonymous,EN,1,60fb264b9630580cb9a48380,2,steel series,4,25.016,33.123,56.142,2,0,0,135.189,0,1,1,1,6,4,5,1,4.615,16.793,18.752,13,"5,7,9",10.585,12.219,28.345,5,0,0,123.701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,3,4,0,1.764,7.683,8.594,7,1,1,1,6,1,1,1,2,1,1,2,4,4,1,24,steel series,an orange cut in half,1,60fb264b9630580cb9a48380
2021-08-02 17:36:12,2021-08-02 17:45:30,0,72.197.48.199,100,557,1,2021-08-02 17:45:30,R_2QocGI91b33MQJi,,,,,33.20770263671875,-117.34799957275390625,anonymous,EN,1,610065f36ea6cd61b43e8ff7,2,in ear bluetooth (apple airpods),4,31.295,31.295,32.112,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126.515,0,4,5,4,2,1,1,1,3.746,14.899,19.659,9,0,0,123.528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,3,4,0,2.075,11.184,12.712,7,2,7,1,0,1,0,1,3,4,4,3,1,4,2,27,in ear bluetooth (apple airpods),"one orange slice, one half cut orange and one whole orange. two green leaves.",1,610065f36ea6cd61b43e8ff7
2021-08-02 17:36:48,2021-08-02 17:45:57,0,73.87.28.50,100,549,1,2021-08-02 17:45:58,R_29udxzuub9S3ism,,,,,39.2917938232421875,-76.59220123291015625,anonymous,EN,1,610741006a3d0a420ee16227,2,Apple AirPods bluetooth,4,4.451,29.832,32.514,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.111,78.207,127.82,2,1,2,1,6,5,6,1,2.753,19.75,23.03,11,"5,7,9",2.47,2.47,134.88,1,0,1,0,4,4,5,0,1.246,21.157,23.878,15,1,2,1,5,1,5,1,6,2,4,5,5,4,1,25,Apple AirPods Bluetooth,Orange,1,610741006a3d0a420ee16227
2021-08-02 17:30:46,2021-08-02 17:46:14,0,142.182.145.47,100,927,1,2021-08-02 17:46:14,R_2YVu4zOFoOi574J,,,,,43.6652984619140625,-79.43430328369140625,anonymous,EN,1,5ab041e6f69e940001d893a1,2,bluetooth,4,28.757,28.757,30.006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,143.389,0,1,1,1,6,6,6,1,21.741,35.901,37.089,8,"5,7,9",0,0,132.624,0,0,4,1,0,0,0,0,5.706,19.884,21.027,9,1,3,1,0,1,0,2,8,1,6,1,4,3,1,32,bluetooth,orange,1,5ab041e6f69e940001d893a1
2021-08-02 17:39:00,2021-08-02 17:46:26,0,98.102.215.234,100,446,1,2021-08-02 17:46:26,R_2YbHU36C42uyMIT,,,,,41.413604736328125,-81.90309906005859375,anonymous,EN,1,60fed3394298befbadb514af,2,airpods,4,25.83,25.83,27.939,1,0,0,12.333,0,1,1,1,1,1,1,1,4.323,12.973,14.24,7,"5,7,9",17.258,18.705,21.95,3,0,0,131.653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,7,3,3,0,2.59,22.445,24.035,7,1,4,1,3,1,0,3,10,3,5,6,6,2,2,21,airpods,"its an orange like the fruit with green wet leaves ",1,60fed3394298befbadb514af
2021-08-02 17:37:29,2021-08-02 17:46:50,0,165.225.220.110,100,560,1,2021-08-02 17:46:50,R_2aWsXhuEpSQIjav,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,1,61008085f6f279b358ee6de8,2,bluetooth,3,32.135,32.135,33.777,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133.672,0,1,5,2,5,4,6,1,6.306,19.754,21.559,8,0,0,152.767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,5,0,15.287,27.74,29.201,7,1,3,1,1,1,2,1,3,5,4,5,4,3,2,25,bluetooth,sliced orange with full orange in the background,0,61008085f6f279b358ee6de8
2021-08-02 17:36:53,2021-08-02 17:46:51,0,72.140.16.170,100,597,1,2021-08-02 17:46:51,R_1QJTEfSB1GUo3W8,,,,,43.8677978515625,-79.4420013427734375,anonymous,EN,1,60f5eba9476ad9bc1d4252e9,2,bluetooth in-ear headphones,4,25.651,25.651,27.195,1,0,0,126.331,0,3,6,3,1,1,1,1,8.621,29.178,34.33,7,"5,7,9",22.636,36.332,42.856,3,0,0,124.857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,0,0,5.131,16.977,18.031,8,1,2,1,0,2,8,3,10,4,4,6,5,3,1,43,bluetooth in-ear,It is a sliced orange fruit.,1,60f5eba9476ad9bc1d4252e9
2021-08-02 17:33:11,2021-08-02 17:47:24,0,67.241.145.244,100,852,1,2021-08-02 17:47:24,R_3RxZM7w6KrWVarG,,,,,43.16119384765625,-78.69460296630859375,anonymous,EN,1,60ff1625b42450f6ecf0c901,2,skull candy wired over ear,4,38.32,38.32,40.241,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.237,0,1,1,1,2,1,3,1,7.349,26.368,28.092,8,0,0,124.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,5,0,3.379,13.341,14.904,7,1,4,1,2,1,5,2,8,4,5,5,6,4,1,32,skull candy wired over ear,fruity,1,60ff1625b42450f6ecf0c901
2021-08-02 17:17:18,2021-08-02 17:47:24,0,98.229.50.234,100,1805,1,2021-08-02 17:47:24,R_RlwAY5fkevsy0Wl,,,,,42.117706298828125,-72.644500732421875,anonymous,EN,1,60fec671ccb217533f5d976d,2,Apple wired earbuds,4,90.221,112.016,112.86,2,12.524,12.524,134.946,1,1,2,1,4,2,3,1,9.519,22.141,23.512,8,"5,7,9",16.32,17.582,24.496,3,2.863,2.863,130.276,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,2,1,1,0,7.656,20.364,21.038,8,1,2,1,5,2,8,2,7,3,5,5,5,3,2,29,Apple wired ear buds,There is no image showing up,1,60fec671ccb217533f5d976d
2021-08-02 17:38:18,2021-08-02 17:47:33,0,100.4.163.185,100,555,1,2021-08-02 17:47:34,R_2EHnwY9v3hi761Q,,,,,42.7118072509765625,-73.7704010009765625,anonymous,EN,1,60fedf493f72df33230842be,2,None,4,52.211,75.462,77.425,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",5.515,5.515,128.438,1,1,1,1,8,5,4,1,2.843,28.706,29.473,12,"5,7,9",6.328,6.328,24.212,1,,,,,,,,,,,,,,,,,,,,,0,0,0,4,6,3,0,2.26,16.32,17.892,11,1,0,3,10,1,4,2,7,6,6,2,3,5,2,24,"No headphones. Full volume on speaker was good. ",An orange,1,60fedf493f72df33230842be
2021-08-02 17:37:26,2021-08-02 17:47:41,0,75.164.182.145,100,615,1,2021-08-02 17:47:42,R_ergbg5iU61ummiJ,,,,,45.43829345703125,-122.6147003173828125,anonymous,EN,1,60fdfebf34e9b78c0d472d1e,2,AirPods,4,14.04,37.957,39.342,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.843,137.152,139.502,2,1,4,2,5,3,2,1,15.926,43.91,53.979,8,"5,7,9",12.562,12.562,139.741,1,0,0,0,6,5,4,0,5.998,13.43,15.496,7,1,6,1,6,2,8,1,6,2,1,3,2,6,2,24,"bluetooth in ear AirPods ","I cannot see the image ",1,60fdfebf34e9b78c0d472d1e
2021-08-02 17:35:19,2021-08-02 17:47:53,0,47.209.53.11,100,754,1,2021-08-02 17:47:53,R_07gefphDD0i4mbL,,,,,36.6217041015625,-121.7935028076171875,anonymous,EN,1,6100726f0cf72351e5d7f183,2,airpods,4,49.677,51.824,52.46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,144.199,0,1,1,1,6,5,1,1,10.036,22.7,23.792,7,"5,7,9",0,0,125.998,0,,,,,,,,,,,,,,,,,,,,,0,0,0,7,4,0,0,7.124,18.634,20.73,7,1,6,1,6,1,5,2,7,5,5,5,6,3,2,26,airpods,An orange cut in half and a slice in the front leaves in the back,1,6100726f0cf72351e5d7f183
2021-08-02 17:44:00,2021-08-02 17:48:01,0,98.116.247.176,100,241,1,2021-08-02 17:48:01,R_5nZRVoCDc4XfVGF,,,,,40.6764068603515625,-73.87529754638671875,anonymous,EN,1,610454c2ef54eab43cb237f0,2,bluetooth,4,27.023,27.023,29.354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.639,0,1,1,1,1,1,1,1,5.524,10.985,12.734,8,"5,7,9",0,0,7.351,0,0,0,0,0,0,0,0,3.009,7.973,9.377,7,1,1,1,0,1,0,1,0,3,4,4,4,2,2,21,bluetooth,orange,1,610454c2ef54eab43cb237f0
2021-08-02 17:37:57,2021-08-02 17:48:43,0,50.27.215.154,100,645,1,2021-08-02 17:48:44,R_1MK7FaeshGRjyla,,,,,39.7360992431640625,-94.819000244140625,anonymous,EN,1,60fce4c8a70b98039a97341b,2,turtle beach bluetooth over the ear,4,46.155,46.155,47.035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,131.313,0,1,1,1,6,5,4,1,3.683,19.561,22.793,7,"5,7,9",0,0,132.675,0,,,,,,,,,,,,,,,,,,,,,1,0,1,6,4,2,0,4.445,17.54,18.963,8,1,3,1,5,1,6,2,7,5,6,5,5,2,2,22,turtle beach blutooth over the ear,orange,1,60fce4c8a70b98039a97341b
2021-08-02 17:22:05,2021-08-02 17:49:08,0,66.24.198.93,100,1622,1,2021-08-02 17:49:08,R_4INBoBqgDsb3ly9,,,,,43.18060302734375,-77.5948028564453125,anonymous,EN,1,60fd64536e63a7518b1f3807,2,Bluetooth,4,1.088,88.153,89.502,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",4.126,133.658,134.828,12,5,5,6,6,6,6,1,3.942,92.87,95.823,22,"5,7,9",4.377,110.395,129.866,11,,,,,,,,,,,,,,,,,,,,,3,3,4,3,3,3,0,6.565,34.16,35.878,14,2,7,1,6,1,6,1,5,4,5,5,4,2,1,31,Bluetooth,It an Orange,1,60fd64536e63a7518b1f3807
2021-08-02 17:38:28,2021-08-02 17:49:32,0,108.227.228.68,100,664,1,2021-08-02 17:49:32,R_1otpCPUxbVjQBtv,,,,,33.4662933349609375,-86.8079986572265625,anonymous,EN,1,60fe3504978b3ed9053c8d0d,2,bluetooth in ear (AirPods),4,4.232,26.455,27.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",5.268,14.8,139.813,3,4,1,2,3,2,3,1,7.209,24.617,26.189,7,"5,7,9",21.744,21.744,145.313,1,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4.382,13.184,15.064,7,1,6,1,4,1,6,2,8,2,4,5,4,5,2,19,in ear bluetooth. AirPods,I don't think it's loading/showing up on my screen. I see a large white text box with a tiny blue square in the center containing a white question mark.,1,60fe3504978b3ed9053c8d0d
2021-08-02 17:33:13,2021-08-02 17:50:05,0,174.253.193.59,100,1012,1,2021-08-02 17:50:06,R_1kXPTWXBMGch2MM,,,,,45.5247955322265625,-122.67890167236328125,anonymous,EN,1,61036c39549abd4fa911d139,2,"Wired, over ear, don't know brand",4,5.239,36.501,37.311,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.139,129.174,132.024,3,1,1,1,4,4,1,1,10.16,32.092,32.508,12,"5,7,9",0,0,127.897,0,4,4,1,0,0,0,0,3.622,22.006,22.598,13,1,2,2,7,2,7,2,7,3,5,5,5,4,1,40,"Wired, over ear, don't know brand",Orange,1,61036c39549abd4fa911d139
